Date,Price
2025-03-17 01:44:31,2925.2746582
2025-03-17 01:45:31,2924.74682617
2025-03-17 01:46:31,2925.09912109
2025-03-17 01:47:31,2925.09912109
2025-03-17 01:48:31,2925.2746582
2025-03-17 01:49:31,2925.01123047
2025-03-17 01:50:31,2924.83642578
2025-03-17 01:51:31,2925.2746582
2025-03-17 01:52:31,2925.62817383
2025-03-17 01:53:31,2925.62817383
2025-03-17 01:54:31,2926.4152832
2025-03-17 01:55:31,2926.76391602
2025-03-17 01:56:31,2927.37353516
2025-03-17 01:57:31,2928.49560547
2025-03-17 01:58:31,2927.54541016
2025-03-17 01:59:31,2928.49560547
2025-03-17 02:00:31,2928.66943359
2025-03-17 02:01:31,2928.32470703
2025-03-17 02:02:31,2928.40917969
2025-03-17 02:03:31,2927.54541016
2025-03-17 02:04:31,2928.32470703
2025-03-17 02:05:31,2927.89331055
2025-03-17 02:06:31,2927.4597168
2025-03-17 02:07:31,2927.72021484
2025-03-17 02:08:31,2927.37353516
2025-03-17 02:09:31,2927.4597168
2025-03-17 02:10:31,2927.37353516
2025-03-17 02:11:31,2928.23754883
2025-03-17 02:12:31,2928.58105469
2025-03-17 02:13:31,2928.75292969
2025-03-17 02:14:31,2929.26733398
2025-03-17 02:15:31,2929.09619141
2025-03-17 02:16:31,2929.69384766
2025-03-17 02:17:31,2928.92602539
2025-03-17 02:18:31,2929.18334961
2025-03-17 02:19:31,2929.35253906
2025-03-17 02:20:31,2929.86401367
2025-03-17 02:21:31,2929.35253906
2025-03-17 02:22:31,2929.69384766
2025-03-17 02:23:31,2929.86401367
2025-03-17 02:24:31,2930.45776367
2025-03-17 02:25:31,2931.04833984
2025-03-17 02:26:31,2930.7097168
2025-03-17 02:27:31,2930.7097168
2025-03-17 02:28:31,2930.54272461
2025-03-17 02:29:31,2930.54272461
2025-03-17 02:30:31,2929.94848633
2025-03-17 02:31:31,2929.60913086
2025-03-17 02:32:31,2930.11962891
2025-03-17 02:33:31,2930.7097168
2025-03-17 02:34:31,2931.04833984
2025-03-17 02:35:31,2929.94848633
2025-03-17 02:36:31,2930.2878418
2025-03-17 02:37:31,2930.87890625
2025-03-17 02:38:31,2931.04833984
2025-03-17 02:39:31,2930.79638672
2025-03-17 02:40:31,2931.04833984
2025-03-17 02:41:31,2930.79638672
2025-03-17 02:42:31,2930.87890625
2025-03-17 02:43:31,2931.04833984
2025-03-17 02:44:31,2931.04833984
2025-03-17 02:45:31,2931.2175293
2025-03-17 02:46:31,2931.04833984
2025-03-17 02:47:31,2930.96459961
2025-03-17 02:48:31,2930.87890625
2025-03-17 02:49:31,2931.04833984
2025-03-17 02:50:31,2930.96459961
2025-03-17 02:51:31,2931.04833984
2025-03-17 02:52:31,2930.20239258
2025-03-17 02:53:31,2930.11962891
2025-03-17 02:54:31,2929.77929688
2025-03-17 02:55:31,2929.86401367
2025-03-17 02:56:31,2929.86401367
2025-03-17 02:57:31,2930.37426758
2025-03-17 02:58:31,2930.20239258
2025-03-17 02:59:31,2930.03466797
2025-03-17 03:00:31,2929.94848633
2025-03-17 03:01:31,2929.94848633
2025-03-17 03:02:31,2930.11962891
2025-03-17 03:03:31,2930.54272461
2025-03-17 03:04:31,2930.7097168
2025-03-17 03:05:31,2930.7097168
2025-03-17 03:06:31,2930.20239258
2025-03-17 03:07:31,2930.87890625
2025-03-17 03:08:31,2930.79638672
2025-03-17 03:09:31,2930.7097168
2025-03-17 03:10:31,2930.7097168
2025-03-17 03:11:31,2930.62695312
2025-03-17 03:12:31,2930.62695312
2025-03-17 03:13:31,2930.96459961
2025-03-17 03:14:31,2930.62695312
2025-03-17 03:15:31,2930.87890625
2025-03-17 03:16:31,2931.04833984
2025-03-17 03:17:31,2930.87890625
2025-03-17 03:18:31,2931.04833984
2025-03-17 03:19:31,2931.55200195
2025-03-17 03:20:31,2931.38452148
2025-03-17 03:21:31,2930.7097168
2025-03-17 03:22:31,2931.04833984
2025-03-17 03:23:31,2931.04833984
2025-03-17 03:24:31,2930.79638672
2025-03-17 03:25:31,2931.30102539
2025-03-17 03:26:31,2931.2175293
2025-03-17 03:27:31,2931.38452148
2025-03-17 03:28:31,2930.87890625
2025-03-17 03:29:31,2930.62695312
2025-03-17 03:30:31,2930.54272461
2025-03-17 03:31:31,2931.30102539
2025-03-17 03:32:31,2931.63378906
2025-03-17 03:33:31,2932.63574219
2025-03-17 03:34:31,2932.71582031
2025-03-17 03:35:31,2933.29443359
2025-03-17 03:36:31,2933.62280273
2025-03-17 03:37:31,2934.0324707
2025-03-17 03:38:31,2934.76464844
2025-03-17 03:39:31,2934.52270508
2025-03-17 03:40:31,2933.78735352
2025-03-17 03:41:31,2933.29443359
2025-03-17 03:42:31,2932.80053711
2025-03-17 03:43:31,2933.45874023
2025-03-17 03:44:31,2933.54125977
2025-03-17 03:45:31,2933.2109375
2025-03-17 03:46:31,2933.95043945
2025-03-17 03:47:31,2933.86791992
2025-03-17 03:48:31,2934.60327148
2025-03-17 03:49:31,2934.68579102
2025-03-17 03:50:31,2934.92871094
2025-03-17 03:51:31,2935.8972168
2025-03-17 03:52:31,2936.05810547
2025-03-17 03:53:31,2936.29907227
2025-03-17 03:54:31,2936.13696289
2025-03-17 03:55:31,2935.81665039
2025-03-17 03:56:31,2934.36035156
2025-03-17 03:57:31,2932.80053711
2025-03-17 03:58:31,2932.8828125
2025-03-17 03:59:31,2931.71875
2025-03-17 04:00:31,2931.38452148
2025-03-17 04:01:31,2932.21777344
2025-03-17 04:02:31,2933.29443359
2025-03-17 04:03:31,2933.29443359
2025-03-17 04:04:31,2933.29443359
2025-03-17 04:05:31,2933.2109375
2025-03-17 04:06:31,2933.3762207
2025-03-17 04:07:31,2933.0480957
2025-03-17 04:08:31,2932.3840332
2025-03-17 04:09:31,2931.55200195
2025-03-17 04:10:31,2931.80200195
2025-03-17 04:11:31,2931.71875
2025-03-17 04:12:31,2932.13525391
2025-03-17 04:13:31,2932.30273438
2025-03-17 04:14:31,2931.80200195
2025-03-17 04:15:31,2931.63378906
2025-03-17 04:16:31,2931.30102539
2025-03-17 04:17:31,2931.38452148
2025-03-17 04:18:31,2930.96459961
2025-03-17 04:19:31,2930.45776367
2025-03-17 04:20:31,2930.11962891
2025-03-17 04:21:31,2928.75292969
2025-03-17 04:22:31,2928.75292969
2025-03-17 04:23:31,2928.83886719
2025-03-17 04:24:31,2928.83886719
2025-03-17 04:25:31,2928.23754883
2025-03-17 04:26:31,2929.01098633
2025-03-17 04:27:31,2929.43896484
2025-03-17 04:28:31,2929.01098633
2025-03-17 04:29:31,2928.40917969
2025-03-17 04:30:31,2928.40917969
2025-03-17 04:31:31,2929.01098633
2025-03-17 04:32:31,2929.77929688
2025-03-17 04:33:31,2930.20239258
2025-03-17 04:34:31,2931.46704102
2025-03-17 04:35:31,2931.46704102
2025-03-17 04:36:31,2931.13305664
2025-03-17 04:37:31,2931.55200195
2025-03-17 04:38:31,2931.63378906
2025-03-17 04:39:31,2932.3840332
2025-03-17 04:40:31,2932.96582031
2025-03-17 04:41:31,2933.2109375
2025-03-17 04:42:31,2933.62280273
2025-03-17 04:43:31,2933.62280273
2025-03-17 04:44:31,2933.62280273
2025-03-17 04:45:31,2934.36035156
2025-03-17 04:46:31,2934.11572266
2025-03-17 04:47:31,2933.86791992
2025-03-17 04:48:31,2933.3762207
2025-03-17 04:49:31,2933.54125977
2025-03-17 04:50:31,2934.19580078
2025-03-17 04:51:31,2933.95043945
2025-03-17 04:52:31,2933.45874023
2025-03-17 04:53:31,2933.86791992
2025-03-17 04:54:31,2933.95043945
2025-03-17 04:55:31,2934.84814453
2025-03-17 04:56:31,2934.60327148
2025-03-17 04:57:31,2935.0078125
2025-03-17 04:58:31,2935.17089844
2025-03-17 04:59:31,2935.09033203
2025-03-17 05:00:31,2934.68579102
2025-03-17 05:01:31,2934.36035156
2025-03-17 05:02:31,2934.84814453
2025-03-17 05:03:31,2934.68579102
2025-03-17 05:04:31,2934.0324707
2025-03-17 05:05:31,2934.68579102
2025-03-17 05:06:31,2935.09033203
2025-03-17 05:07:31,2935.17089844
2025-03-17 05:08:31,2934.84814453
2025-03-17 05:09:31,2935.09033203
2025-03-17 05:10:31,2934.44165039
2025-03-17 05:11:31,2934.92871094
2025-03-17 05:12:31,2934.60327148
2025-03-17 05:13:31,2934.19580078
2025-03-17 05:14:31,2933.29443359
2025-03-17 05:15:31,2933.2109375
2025-03-17 05:16:31,2932.3840332
2025-03-17 05:17:31,2931.38452148
2025-03-17 05:18:31,2931.13305664
2025-03-17 05:19:31,2931.38452148
2025-03-17 05:20:31,2931.04833984
2025-03-17 05:21:31,2931.13305664
2025-03-17 05:22:31,2931.55200195
2025-03-17 05:23:31,2930.54272461
2025-03-17 05:24:31,2930.96459961
2025-03-17 05:25:31,2931.80200195
2025-03-17 05:26:31,2932.21777344
2025-03-17 05:27:31,2932.05200195
2025-03-17 05:28:31,2931.63378906
2025-03-17 05:29:31,2931.55200195
2025-03-17 05:30:31,2932.71582031
2025-03-17 05:31:31,2932.21777344
2025-03-17 05:32:31,2932.8828125
2025-03-17 05:33:31,2932.46850586
2025-03-17 05:34:31,2932.46850586
2025-03-17 05:35:31,2931.88623047
2025-03-17 05:36:31,2932.55126953
2025-03-17 05:37:31,2932.8828125
2025-03-17 05:38:31,2933.29443359
2025-03-17 05:39:31,2933.86791992
2025-03-17 05:40:31,2933.70483398
2025-03-17 05:41:31,2932.63574219
2025-03-17 05:42:31,2932.96582031
2025-03-17 05:43:31,2933.45874023
2025-03-17 05:44:31,2932.13525391
2025-03-17 05:45:31,2931.38452148
2025-03-17 05:46:31,2932.8828125
2025-03-17 05:47:31,2933.45874023
2025-03-17 05:48:31,2933.95043945
2025-03-17 05:49:31,2933.95043945
2025-03-17 05:50:31,2934.60327148
2025-03-17 05:51:31,2934.60327148
2025-03-17 05:52:31,2933.54125977
2025-03-17 05:53:31,2932.96582031
2025-03-17 05:54:31,2930.62695312
2025-03-17 05:55:31,2930.03466797
2025-03-17 05:56:31,2928.83886719
2025-03-17 05:57:31,2928.92602539
2025-03-17 05:58:31,2929.69384766
2025-03-17 05:59:31,2929.35253906
2025-03-17 06:00:31,2928.32470703
2025-03-17 06:01:31,2928.75292969
2025-03-17 06:02:31,2929.43896484
2025-03-17 06:03:31,2929.26733398
2025-03-17 06:04:31,2928.75292969
2025-03-17 06:05:31,2929.69384766
2025-03-17 06:06:31,2930.03466797
2025-03-17 06:07:31,2930.20239258
2025-03-17 06:08:31,2930.45776367
2025-03-17 06:09:31,2931.30102539
2025-03-17 06:10:31,2931.38452148
2025-03-17 06:11:31,2930.87890625
2025-03-17 06:12:31,2931.55200195
2025-03-17 06:13:31,2930.87890625
2025-03-17 06:14:31,2931.46704102
2025-03-17 06:15:31,2932.3840332
2025-03-17 06:16:31,2932.96582031
2025-03-17 06:17:31,2933.2109375
2025-03-17 06:18:31,2932.80053711
2025-03-17 06:19:31,2932.63574219
2025-03-17 06:20:31,2933.0480957
2025-03-17 06:21:31,2932.05200195
2025-03-17 06:22:31,2931.96972656
2025-03-17 06:23:31,2931.46704102
2025-03-17 06:24:31,2930.87890625
2025-03-17 06:25:31,2932.80053711
2025-03-17 06:26:31,2933.0480957
2025-03-17 06:27:31,2932.63574219
2025-03-17 06:28:31,2930.2878418
2025-03-17 06:29:31,2931.71875
2025-03-17 06:30:31,2932.30273438
2025-03-17 06:31:31,2932.13525391
2025-03-17 06:32:31,2933.0480957
2025-03-17 06:33:31,2933.3762207
2025-03-17 06:34:31,2933.62280273
2025-03-17 06:35:31,2934.60327148
2025-03-17 06:36:31,2933.95043945
2025-03-17 06:37:31,2933.86791992
2025-03-17 06:38:31,2934.36035156
2025-03-17 06:39:31,2934.36035156
2025-03-17 06:40:31,2934.76464844
2025-03-17 06:41:31,2934.44165039
2025-03-17 06:42:31,2934.36035156
2025-03-17 06:43:31,2934.68579102
2025-03-17 06:44:31,2935.25195312
2025-03-17 06:45:31,2935.33227539
2025-03-17 06:46:31,2935.81665039
2025-03-17 06:47:31,2934.68579102
2025-03-17 06:48:31,2934.92871094
2025-03-17 06:49:31,2935.17089844
2025-03-17 06:50:31,2935.25195312
2025-03-17 06:51:31,2935.17089844
2025-03-17 06:52:31,2934.84814453
2025-03-17 06:53:31,2935.8972168
2025-03-17 06:54:31,2934.60327148
2025-03-17 06:55:31,2935.0078125
2025-03-17 06:56:31,2933.0480957
2025-03-17 06:57:31,2932.63574219
2025-03-17 06:58:31,2931.46704102
2025-03-17 06:59:31,2930.7097168
2025-03-17 07:00:31,2929.01098633
2025-03-17 07:01:31,2931.04833984
2025-03-17 07:02:31,2931.46704102
2025-03-17 07:03:31,2930.11962891
2025-03-17 07:04:31,2931.80200195
2025-03-17 07:05:31,2932.21777344
2025-03-17 07:06:31,2932.13525391
2025-03-17 07:07:31,2931.71875
2025-03-17 07:08:31,2930.62695312
2025-03-17 07:09:31,2933.95043945
2025-03-17 07:10:31,2936.93896484
2025-03-17 07:11:31,2938.05249023
2025-03-17 07:12:31,2939.00244141
2025-03-17 07:13:31,2938.21118164
2025-03-17 07:14:31,2934.27734375
2025-03-17 07:15:31,2935.49462891
2025-03-17 07:16:31,2936.53833008
2025-03-17 07:17:31,2936.61914062
2025-03-17 07:18:31,2936.05810547
2025-03-17 07:19:31,2935.49462891
2025-03-17 07:20:31,2934.84814453
2025-03-17 07:21:31,2933.86791992
2025-03-17 07:22:31,2934.11572266
2025-03-17 07:23:31,2934.36035156
2025-03-17 07:24:31,2934.19580078
2025-03-17 07:25:31,2930.96459961
2025-03-17 07:26:31,2932.96582031
2025-03-17 07:27:31,2932.30273438
2025-03-17 07:28:31,2933.95043945
2025-03-17 07:29:31,2935.25195312
2025-03-17 07:30:31,2933.45874023
2025-03-17 07:31:31,2931.46704102
2025-03-17 07:32:31,2932.46850586
2025-03-17 07:33:31,2932.05200195
2025-03-17 07:34:31,2931.55200195
2025-03-17 07:35:31,2930.45776367
2025-03-17 07:36:31,2930.62695312
2025-03-17 07:37:31,2929.01098633
2025-03-17 07:38:31,2928.40917969
2025-03-17 07:39:31,2927.97949219
2025-03-17 07:40:31,2927.80688477
2025-03-17 07:41:31,2928.66943359
2025-03-17 07:42:31,2929.01098633
2025-03-17 07:43:31,2927.54541016
2025-03-17 07:44:31,2924.92480469
2025-03-17 07:45:31,2926.50292969
2025-03-17 07:46:31,2927.02539062
2025-03-17 07:47:31,2925.62817383
2025-03-17 07:48:31,2924.21728516
2025-03-17 07:49:31,2922.35253906
2025-03-17 07:50:31,2923.50927734
2025-03-17 07:51:31,2924.39404297
2025-03-17 07:52:31,2925.71411133
2025-03-17 07:53:31,2925.80175781
2025-03-17 07:54:31,2926.24145508
2025-03-17 07:55:31,2927.19921875
2025-03-17 07:56:31,2927.4597168
2025-03-17 07:57:31,2928.75292969
2025-03-17 07:58:31,2929.69384766
2025-03-17 07:59:31,2928.06567383
2025-03-17 08:00:31,2927.11181641
2025-03-17 08:01:31,2927.28515625
2025-03-17 08:02:31,2926.24145508
2025-03-17 08:03:31,2925.53930664
2025-03-17 08:04:31,2926.76391602
2025-03-17 08:05:31,2926.50292969
2025-03-17 08:06:31,2927.19921875
2025-03-17 08:07:31,2927.19921875
2025-03-17 08:08:31,2926.24145508
2025-03-17 08:09:31,2928.32470703
2025-03-17 08:10:31,2929.01098633
2025-03-17 08:11:31,2928.06567383
2025-03-17 08:12:31,2927.72021484
2025-03-17 08:13:31,2928.58105469
2025-03-17 08:14:31,2930.20239258
2025-03-17 08:15:31,2931.63378906
2025-03-17 08:16:31,2931.2175293
2025-03-17 08:17:31,2931.38452148
2025-03-17 08:18:31,2931.71875
2025-03-17 08:19:31,2930.20239258
2025-03-17 08:20:31,2930.54272461
2025-03-17 08:21:31,2929.60913086
2025-03-17 08:22:31,2929.69384766
2025-03-17 08:23:31,2929.18334961
2025-03-17 08:24:31,2928.83886719
2025-03-17 08:25:31,2928.58105469
2025-03-17 08:26:31,2927.80688477
2025-03-17 08:27:31,2928.75292969
2025-03-17 08:28:31,2930.20239258
2025-03-17 08:29:31,2929.09619141
2025-03-17 08:30:31,2930.87890625
2025-03-17 08:31:31,2930.62695312
2025-03-17 08:32:31,2930.11962891
2025-03-17 08:33:31,2930.20239258
2025-03-17 08:34:31,2930.87890625
2025-03-17 08:35:31,2930.2878418
2025-03-17 08:36:31,2931.88623047
2025-03-17 08:37:31,2931.2175293
2025-03-17 08:38:31,2931.96972656
2025-03-17 08:39:31,2933.29443359
2025-03-17 08:40:31,2933.3762207
2025-03-17 08:41:31,2933.54125977
2025-03-17 08:42:31,2933.29443359
2025-03-17 08:43:31,2933.13037109
2025-03-17 08:44:31,2933.13037109
2025-03-17 08:45:31,2933.2109375
2025-03-17 08:46:31,2932.55126953
2025-03-17 08:47:31,2933.54125977
2025-03-17 08:48:31,2933.13037109
2025-03-17 08:49:31,2933.29443359
2025-03-17 08:50:31,2934.11572266
2025-03-17 08:51:31,2934.60327148
2025-03-17 08:52:31,2934.92871094
2025-03-17 08:53:31,2934.68579102
2025-03-17 08:54:31,2934.92871094
2025-03-17 08:55:31,2935.97705078
2025-03-17 08:56:31,2936.53833008
2025-03-17 08:57:31,2935.65454102
2025-03-17 08:58:31,2936.93896484
2025-03-17 08:59:31,2937.734375
2025-03-17 09:00:31,2937.1784668
2025-03-17 09:01:31,2937.41748047
2025-03-17 09:02:31,2937.57763672
2025-03-17 09:03:31,2937.81494141
2025-03-17 09:04:31,2937.41748047
2025-03-17 09:05:31,2937.57763672
2025-03-17 09:06:31,2937.57763672
2025-03-17 09:07:31,2937.09912109
2025-03-17 09:08:31,2936.61914062
2025-03-17 09:09:31,2937.81494141
2025-03-17 09:10:31,2936.21777344
2025-03-17 09:11:31,2937.734375
2025-03-17 09:12:31,2937.97290039
2025-03-17 09:13:31,2938.21118164
2025-03-17 09:14:31,2938.05249023
2025-03-17 09:15:31,2936.93896484
2025-03-17 09:16:31,2936.29907227
2025-03-17 09:17:31,2936.69775391
2025-03-17 09:18:31,2936.45947266
2025-03-17 09:19:31,2936.13696289
2025-03-17 09:20:31,2936.45947266
2025-03-17 09:21:31,2937.2578125
2025-03-17 09:22:31,2936.93896484
2025-03-17 09:23:31,2937.09912109
2025-03-17 09:24:31,2937.97290039
2025-03-17 09:25:31,2938.05249023
2025-03-17 09:26:31,2937.734375
2025-03-17 09:27:31,2937.734375
2025-03-17 09:28:31,2937.97290039
2025-03-17 09:29:31,2937.1784668
2025-03-17 09:30:31,2936.85888672
2025-03-17 09:31:31,2937.09912109
2025-03-17 09:32:31,2937.89501953
2025-03-17 09:33:31,2937.57763672
2025-03-17 09:34:31,2937.1784668
2025-03-17 09:35:31,2937.33691406
2025-03-17 09:36:31,2938.05249023
2025-03-17 09:37:31,2938.28955078
2025-03-17 09:38:31,2938.44921875
2025-03-17 09:39:31,2938.84423828
2025-03-17 09:40:31,2938.76489258
2025-03-17 09:41:31,2939.08227539
2025-03-17 09:42:31,2939.47705078
2025-03-17 09:43:31,2939.3190918
2025-03-17 09:44:31,2939.23950195
2025-03-17 09:45:31,2939.39746094
2025-03-17 09:46:31,2938.60766602
2025-03-17 09:47:31,2938.68579102
2025-03-17 09:48:31,2938.52709961
2025-03-17 09:49:31,2939.00244141
2025-03-17 09:50:31,2937.97290039
2025-03-17 09:51:31,2938.37011719
2025-03-17 09:52:31,2938.28955078
2025-03-17 09:53:31,2938.28955078
2025-03-17 09:54:31,2938.76489258
2025-03-17 09:55:31,2939.39746094
2025-03-17 09:56:31,2939.3190918
2025-03-17 09:57:31,2939.39746094
2025-03-17 09:58:31,2939.95043945
2025-03-17 09:59:31,2938.60766602
2025-03-17 10:00:31,2939.00244141
2025-03-17 10:01:31,2939.39746094
2025-03-17 10:02:31,2940.02929688
2025-03-17 10:03:31,2939.79296875
2025-03-17 10:04:31,2939.87158203
2025-03-17 10:05:31,2940.26635742
2025-03-17 10:06:31,2940.34472656
2025-03-17 10:07:31,2940.65966797
2025-03-17 10:08:31,2940.65966797
2025-03-17 10:09:31,2940.18774414
2025-03-17 10:10:31,2940.50292969
2025-03-17 10:11:31,2941.60717773
2025-03-17 10:12:31,2940.73901367
2025-03-17 10:13:31,2940.50292969
2025-03-17 10:14:31,2940.73901367
2025-03-17 10:15:31,2940.58178711
2025-03-17 10:16:31,2940.73901367
2025-03-17 10:17:31,2940.73901367
2025-03-17 10:18:31,2940.73901367
2025-03-17 10:19:31,2940.42407227
2025-03-17 10:20:31,2940.11010742
2025-03-17 10:21:31,2939.87158203
2025-03-17 10:22:31,2940.18774414
2025-03-17 10:23:31,2940.02929688
2025-03-17 10:24:31,2939.71337891
2025-03-17 10:25:31,2939.39746094
2025-03-17 10:26:31,2940.11010742
2025-03-17 10:27:31,2939.47705078
2025-03-17 10:28:31,2939.47705078
2025-03-17 10:29:31,2939.3190918
2025-03-17 10:30:31,2939.39746094
2025-03-17 10:31:31,2939.79296875
2025-03-17 10:32:31,2940.34472656
2025-03-17 10:33:31,2940.18774414
2025-03-17 10:34:31,2939.87158203
2025-03-17 10:35:31,2939.39746094
2025-03-17 10:36:31,2938.52709961
2025-03-17 10:37:31,2939.39746094
2025-03-17 10:38:31,2939.00244141
2025-03-17 10:39:31,2939.79296875
2025-03-17 10:40:31,2940.02929688
2025-03-17 10:41:31,2940.02929688
2025-03-17 10:42:31,2939.87158203
2025-03-17 10:43:31,2939.3190918
2025-03-17 10:44:31,2939.16186523
2025-03-17 10:45:31,2938.44921875
2025-03-17 10:46:31,2938.84423828
2025-03-17 10:47:31,2938.60766602
2025-03-17 10:48:31,2938.44921875
2025-03-17 10:49:31,2938.76489258
2025-03-17 10:50:31,2939.3190918
2025-03-17 10:51:31,2939.79296875
2025-03-17 10:52:31,2940.02929688
2025-03-17 10:53:31,2939.63452148
2025-03-17 10:54:31,2939.79296875
2025-03-17 10:55:31,2940.11010742
2025-03-17 10:56:31,2941.13427734
2025-03-17 10:57:31,2939.87158203
2025-03-17 10:58:31,2940.18774414
2025-03-17 10:59:31,2940.42407227
2025-03-17 11:00:31,2940.34472656
2025-03-17 11:01:31,2940.42407227
2025-03-17 11:02:31,2942.15893555
2025-03-17 11:03:31,2941.0534668
2025-03-17 11:04:31,2941.0534668
2025-03-17 11:05:31,2940.81811523
2025-03-17 11:06:31,2940.02929688
2025-03-17 11:07:31,2940.42407227
2025-03-17 11:08:31,2940.97509766
2025-03-17 11:09:31,2940.89746094
2025-03-17 11:10:31,2940.34472656
2025-03-17 11:11:31,2940.89746094
2025-03-17 11:12:31,2941.29174805
2025-03-17 11:13:31,2941.29174805
2025-03-17 11:14:31,2940.65966797
2025-03-17 11:15:31,2941.29174805
2025-03-17 11:16:31,2942.31811523
2025-03-17 11:17:31,2942.47558594
2025-03-17 11:18:31,2942.5546875
2025-03-17 11:19:31,2942.63354492
2025-03-17 11:20:31,2942.5546875
2025-03-17 11:21:31,2942.31811523
2025-03-17 11:22:31,2941.68408203
2025-03-17 11:23:31,2941.92236328
2025-03-17 11:24:31,2942.39697266
2025-03-17 11:25:31,2942.08081055
2025-03-17 11:26:31,2942.31811523
2025-03-17 11:27:31,2942.39697266
2025-03-17 11:28:31,2942.39697266
2025-03-17 11:29:31,2942.00073242
2025-03-17 11:30:31,2941.7644043
2025-03-17 11:31:31,2941.44873047
2025-03-17 11:32:31,2941.52709961
2025-03-17 11:33:31,2942.15893555
2025-03-17 11:34:31,2942.15893555
2025-03-17 11:35:31,2941.84399414
2025-03-17 11:36:31,2941.92236328
2025-03-17 11:37:31,2941.92236328
2025-03-17 11:38:31,2941.84399414
